101577428,50417100,Alan Koh,Mar 4,"Domestic helper also humans . Why those out there who want to engage them but still want to torture them. If they can’t meet up your standards then change them rather then hurting or torturing them. How much they r earning from you , just a few hundred and you expect them to do 24 hrs round the clock. How about I engage you as my domestic helper n torture you like this how will you feel. Please spare some though for the helper. If you want them to do a gd job you need to treat them like humans please."
101577428,50417100,Letts Shari,Mar 4,"I suggest MOM introduce a law whereby the Agent that brings in the FDW submit a report to MOM within the first 6 months of the FDW employment that the agent has called the FDW at least 3 times to ensure the FDW’s well being.  The report should be submitted to MOM for future reference, incase abuse cases surfaced. Agents make money from the FDW as well, that should be the least the Agents can do.  MOM should also follow up with a call yo the FDW at least once.  MOM can employ some staff for this job. Oh well. Just my 2 cents worth. "
101577428,50417100,Ivy Loo,Mar 4,Omg .. All this feeble excuses to abuse those helpless maids ... Aren’t you all shameful of this sort of behaviour . Boh Kah si . .. your parents must be damn proud of u all . 👎👎
101577428,50417100,Hur Ley Anna,Mar 4,Damn some of these domestic employers! They're getting more and more mental day by day.
101577428,50417100,Chester Ong,Mar 7,These people employ maids and treat them animals  Don't forget they also have families in their home town just like you. The difference is that you are born in a well to do family and they are not DON'T FORGET THEY ARE ALSO HUMANS
101577428,50417100,Ed Kennan,Mar 5,"Only six months’ jail for this sadistic abuse when the maximum possible term was a total of 9 years?! What a joke, no wonder FDW abuse is rife in Singapore. This was also a case of imprisonment, as the mole didn’t let her go back to the agency when she asked (twice!). Absolutely disgraceful lack of justice. "
101577428,50417100,Allunidisluv,Mar 5,"To the employer of the maid, Be prepare & good luck to you.. I suggest u start digging your grave & prepare your coffin.. Bcos the maid will revenge and do black magic to you.. 👋🏼☺️"
101577428,50417100,Peter Tan,Mar 6,"Same old story.....mental problem, depression, anxiety......just to get less punishment!! Then go seek help! 😡😡"
101577428,50417100,Desy Dey,Mar 4,https://www.mom.gov.sg/passes-and-permits/work-permit-for-foreign-domestic-worker/eligibility-and-requirements/employer-requirements  That's the requirements for employing FDW. So if the reason she abuse the helper due depression. Why in the first place MOM allowed her to employ a FDW if she herself not in stable mind or fully understand about her mental health??
101577428,50417100,Chiang Peter,Mar 4,If a person suffers from depression n torture her own family members I genuinely believe but why can only sim at helpers our laws are far too lenient n will continue to happen to the helpless helpers sigh
101577428,50417100,Cassa Blanca,Mar 4,"Mental disorder? Depression? The common “Get-Out-Of-Jail-FREE” ticket for maid abuse cases is not working in this case. Glad the abuser was slapped with jail time. However I still feel 6 months’ jail term punishment is too light. Lives have been lost due to such abuses. Should have given her huge fines on top of 5 years’ jail time.  Having said that, I realised many maid-abusers are women, wives and mothers. Wonder what are the root causes that lead to such abusive behaviours on someone who literally has no power nor say in the family. "
101577428,50417100,Mag Toh,Mar 6,"Action not visible but mark is. Fm young I often hear my mom said to me n remind me one honest fact: when someone hit u no one vouch for ur pain but if u rtn a blow many vouch for d claimed innocent. So in real, send her back to agent  to resolve or make d helper sign warning letter like we will get one if we fail our task. Fair for both sides. Helper or maid shd oso hv probation period of 3 mths to ensure wat was declared or known capability or ability is justified n acceptable n Tis will oso allow both employer n maid to build chemistry (getting use to environment n character). I believe Tis will reduce clash between them. "
101577428,50417100,Leticia Malphettes,Mar 5,"Having mental illness is hard, depression, anxiety, etc is not fun. Ppl, if you see your family member having symptoms of these illness, please seek help, don't feel embarrassed to ask for help! It's better than hitting your helper or abusing her with vicious words and threats.... Worse is she gets physically or sexually abused! The helper is somebody else's wife/daughter/friend/mother/niece. Would you like to have your own daughter/wife/mother getting abused? If you don't like her work, attitude, send her back to the agency."
101577428,50417100,Maita Lavado,Mar 4,Whaaa if mostly employer stressfull or depressed how come every maid they nver think far away thier families y they nver think that mostly maid physically and mentally was so horible depressed especially this pandemic came to this world.every maid came for work n help thier family's supposed to be employer must be care n polite treating all.not all maid is doing bad.they HV good heart too.
101577428,50417100,Sharon Cheah,Mar 4,Punishment should be stricter so that abuse could stop 😒
101577428,50417100,Lauren Vu,Mar 5,"No wonder when have problems, helpers always try to push faults to others. I was very angry til i knew the employers will abuse them if they are dissatisfied with helpers"
101577428,50417100,Ling Kin,Mar 6,Let her do cwo as domestic maid for 12 months in another country!!
101577428,50417100,Raymond Ng,Mar 5,I think a fair sentence should be 6-12 months jail and then full coverage of medical expenses and a compensation that is equivalent to 10 years' salary for the worker
101577428,50417100,Regina Lim,Mar 4,"Any precedent all kind of “mental breakdown” problem to get maid should be assessed before approval.  Any mental assessment after offence should not considered.  By the way, how’s the case for Mr Leow and his son? Suddenly quiet down... "
101577428,50417100,Leah Davison-Singh,Mar 5,"These stories make me so angry.. the two most recent cases of abusers in Singapore have claimed mental health.. stop giving mental health an unfair reputation and image for those who actually suffer from it.   1 in 4 people will suffer mental health in their lifetime and it is a true illness. 1 in 4 people are not going around banging others on the head with a metal bowl or starving their helpers to death.   In these cases, Their mental health did not cause them to do it, being a terrible human being did, and in both cases, others suffered."
101577428,50417100,Yvonne Zhou,Mar 4,So many crazy employers who don't deserve to have domestic helpers.
101577428,50417100,Perry Lau,Mar 4,"We have no right to exploit or abuse a fellow human being just because we are their pay master. If we can do better than them, we should not have engaged them in the first place. We should make someone's life better & in turn we will be a happy person...🙂"
101577428,50417100,Peter P W Ang,Mar 4,Sentence shud include getting hit by a pan several times. If male felons can get rottan than sadist like her should get physical punishment too.
101577428,50417100,LY Lee,Mar 4,‘The impact was hard enough to dent the bowl and cause pain to Ms Yulia.’ This damn employer is ridiculous! The bowl is made of metal. 
101577428,50417100,马缔酥,Mar 4,Some cases took so long to charge .. 
101577428,50417100,Andy Fong,Mar 4,"True mental case, the court might not even listen to them. Its those that have resources to get a lawyer to represent them, that are citing depression and psychological issues. While many truly mental cases, unless evaluation ordered by the judge, will go thr sentencing without considering their conditions"
101577428,50417100,John Cheng,Mar 4,"Mostly the employer always got mental breakdown and abuse the maid deliberately, but the maid got always accused mental health issue like recent case by the employer."
101577428,50417100,Eng Jee Keow Thomas,Mar 5,Women sentenced to 6 months jail for hurting domestic helper should be cane to send clear signal maid are human being send to work not humiliation
101577428,50417100,Rick Chew,Mar 4,"Recent cases,all laughing to jail.....our judicial system..terrible...need overhaul..10yrs coe up already"
101577428,50417100,Sally Tan,Mar 4,"So norm that all abusive employers will claim that they suffered depression,mental health got problems 😢wtf,"
101577428,50417100,JoJo Chin,Mar 5,Why only 6 months jail for brutal assaults on maid? 
101577428,50417100,Eunice Ong,Mar 4,Conclusion is singaporean judge cause mental issues in all guilty accused.
101577428,50417100,Chester Ong,Mar 7,6 months jail??? Is it equals to the days the maid was abuse??
101577428,50417100,Hamzah Saad,Mar 5,"Sentence too light. More maid abusers will continue this game. The law should include compensation of minimum $10,000  to the maid for any abusing....."
101577428,50417100,Sally Tan,Mar 4,"Lots of excuses, maid is also human"
101577428,50417100,Chua Lee Kheng,Mar 5,Slapping foreign or local domestic helpers is really a culture problem!!! 
101577428,50417100,Chithra Gnanaguru,Mar 5,"How come all the abusers suffering from depression, Anxiety & OCD! Its always an excuse from punishment"
101577428,50417100,Jennifer Jawa,Mar 5,Think every employer need to provide mental health certificate to agency before hire helper? Also check up every 6 months. Seems like mental health always an excuses for abuse case 🤔 Check helper well-being is good but think some employer said too much protect helper. Heard from friend said that. Lol
101577428,50417100,Peter Tan,Mar 4,Wah a metal bowl got dented but the victim still fine sounds out of this world for many hit by that bowl could suffer a concussion or maybe even broken skull her head sure tougher than a metal bowl something I never heard of till now
101577428,50417100,Omie Omie Omie,Mar 4,good she ran if not she will die same that helper from myanmar😭😭😭
101577428,50417100,Kelvin Tan,Mar 7,"I love the judge, she can receive treatment for mental condition while in jail.   To all lawyers please, stop using depression, abused as a child or some weird nonsense as an excuse.   Maybe time to assess if people hiring maid is qualified. Some kind of onboarding training for potential employers and employees together, rather than separate."
101577428,50417100,Amy Yp Sim,Mar 4,"If she is mental, she should be locked up for good. I bet ya, no one will use that as a plea excuse for abusing helpers anymore"
101577428,50417100,Work Force,Mar 4,What's wrong with all this employers  ???
101577428,50417100,Ray Hua,Mar 4,Laws protect both sides coz some maids also very naughty 
101577428,50417100,Terry Ho,Mar 5,Finally a judge that agrees on depression is not an excuse to abuse or do what ever the hell you want.. 
101577428,50417100,Rosnah Abdul Karim,Mar 4,"Yeah, after jail sentence, banned for life to hire helper"
101577428,50417100,Simon Lim,Mar 7,The domestic helper came all the way here to make a living. She has a family back home. Owner cannot take things into her own hands to vent her anger &  frustation on a helpless person.
101577428,50417100,Yer Abcxyz,Mar 4,If you dont like your maid aldy you can surrender them or return them to the agent just dont hurt them they are human being 
101577428,50417100,KT PK,Mar 4,"Sad life, will there are more of such cases waiting to happen?"
101577428,50417100,KElViN Lin,Mar 7,"When u know u will get sth else from law y u do it in the first place. ? Trying to squeeze to the loop hole? Don't need hide or cry. U do it u accept the consequences, SIMPLE."
101577428,50417100,Daneal Adam,Mar 5,I hope you get the same treatment in prison
101577428,50417100,Navinder Dhaliwal,Mar 5,Too light a sentence.  Judgement needs overhaul.  Utter nonsense
101577428,50417100,Nelson Philip,Mar 4,Ong s behaviour is not accepted utter nonsense depression her lawyer claims.
101577428,50417100,Amir Boyie,Mar 7,Typical monster... nice tudung btw.
101577428,50417100,Wei Kang,Mar 5,Only six months
101577428,50417100,Jeety Brar,Mar 5,Her depression would have been cured by jumping out the window
101577428,50417100,Maia Azmi,Mar 5,only six month jail for abuse???
101577428,50417100,June RG,Mar 5,Omg . Again . Well there's more cases I guess but not reported 😉
101577428,50417100,Simon Lee,Mar 4,Wah six mths only!!!!
101577428,50417100,Chand-ler Kang,Mar 4,The helper is more stressful.....
101577428,50417100,Riana Aizal,Mar 5,Now u can hit yr head in the wall of changi soon! As u like to hit ppl heads right!!! Welcome to changi soon on the 1st April....🤬🤬🤬
101577428,50417100,Sulthan Niaz,Mar 4,Toxic femininity!!
101577428,50417100,Jeety Brar,Mar 5,Another name for maids (Slave servants for spoiled lazy people)
101577428,50417100,Sam Lee Cheng Teck,Mar 6,So cheap 6 months only...should give more to stop this kind of things happening
101577428,50417100,Jee Ling,Mar 5,only 6 mth...
101577428,50417100,Jay Wid,Mar 5,Six month..? are you kidding!
101577428,50417100,Hansel Kuntadi,Mar 5,"Yo, fk is wrong u ppl and abusing domestic helpers?"
101577428,50417100,Hongsoo Wee,Mar 4,"Count your blessing with getting away with 6 month imprisonment, she deserves at least 8 month imprisonment.."
101577428,50417100,Joy Ce,Mar 5,yes run dont stick ard to b abuse. 
101577428,50417100,Meng Tat Chang,Mar 4,Buy the judge 3 tiger beers
101577428,50417100,Wai Cheng Phong,Mar 4,Most bosses they likes to bullied maid  They think maid is a slave  They never know is without the maid she have to do all the work. No Singaporeans will work as maid  And they can’t afford Singaporeans to work for them. The best no maid will be coming to our country then they will know maid is a very important to everyone  Long hours no better foods and hardworking  All the bosses have to go for mental examination by Medical Doctor before they can have maid  This is a protection to the maid  We hope my implement to the MOM is look into this matter seriously 
101577428,50417100,Chee Leong,Mar 4,All these abusers . . shoudl take the electric chair treatment and see if they dare to abuse others again!
101577428,50417100,Formex Teo,Mar 4,Come judge..whats wrong with you..We have a country landmark case still waiting for verdict and you just give a bonus to this employer?you ok...got take 💊 today?
101577428,50417100,Jazhmiren Cabigon Winston,Mar 5,For me if my employer hit me 1 time i hit them 5times😁 don't just keep quite that's why so many employer abusive
101577428,50417100,Preet Sandhu,Mar 6,"These are all just excuses to get away with murder, the said person who’s suffering from the symptoms mentioned, sadly I am also suffering from it seeking help and on medications for 15yrs now, it is very tough on us but not others, mental illness is never easy  😞 but hey they are the one who help you at home ease your burden and what not, never once I have ever EVER hit my helper whom I have for 1 (11yrs) 1 (6 yrs) 1 (2 yrs) 1 (4yrs) 1 (4yrs) But whenever I am down and depression kicks in anyway, my helpers have always been a great help to lift my spirit up, making me hot drinks, holding my hand saying everything will be alright ma’am, making sure I am comfortable, treating me like a kid,I swear it is 2 ways we stay together as a family nobody should be bullied. Honestly speaking that is a ridiculous reason, Stop that oh poor me I am suffering from depression so I had hit my helper NOOOoooo that is not the case, Don’t make people with depression, anxiety,  borderline/obsessive compulsive personality disorder look bad idiots."
101577428,50417100,Chiang Larry,Mar 4,Now she can enjoy the the special green box food in CWP🤣🤣🤣
101577428,50417100,Bello Aliyu Aliyu,Mar 4,"I've every reason to be happy because at last I'm trading with the right company,  I make lots of profit  from my  Investment with her company, through the help of Mr Gabriel Richard, If i fail to acknowledge you sir, that shows how ungrateful I am. I shall forever be thankful to God almighty for having you as my account trading manager. If you are interested, you can contact him now even with the recent outbreak of this virus you can still make extra income from home click on the link below to contact him 👇👇👇👇👇 https://m.me/Gabriel.richard.fx"
101577428,50417100,Mas Ud Anas,Mar 4,"I earned good profits from trading with ma’am Beatrix Manama, I got over $65,000. Beatrix Manama"
101577428,50417100,Susie Thew,Mar 8,So disgusting 😡
101577428,50417100,Hafidah Zainal,Mar 6,Disgusting 
101577428,50417100,Doris Tan,Mar 5,SHAMEFUL BULLY!
101577428,50417100,Alice Lee,Mar 5,
101577428,50417100,Murano Flabby,Mar 5,
101577428,50417100,Nilma Astillo Lecayan,Mar 5,OMG...
101577428,50417100,Mokhtar Hodri,Mar 5,Devil ppl..
101577428,50417100,Abdul Rahman,Mar 4,Well said
101577428,50417100,Lee Roy,Mar 4,Prison got doctors don’t worried 
101577428,50417100,James Soh,Mar 5,I think mental health checks must be made mandatory for employer seeking to hire maids. Always abuse Liao than wanna Geng mental illness 
101577408,75667100,Kok Wai,Mar 3,"Well Done. Firstly, more FW to serve the market due to manpower shortage causing high labour cost. . Next, SHN will be reduced from $2k to..... Hotels occupancy will start to prepare for  boarder opening. Recruitment for hospitality begin to open up. Many positives sign where we will be 2 steps ahead of our competitors."
101577408,75667100,Twish Botako,Mar 3,Joyce Ang
101577408,75667100,Jerome Ong,Mar 3,"And what are the wider plans for opening our borders, if any at all?"
101577408,75667100,Meng Tat Chang,Mar 4,Singapore should quickly let in the migrants workers... Our infrastructure project and maintenance need fresh replacement workers
101577408,75667100,Anson Lim,Mar 3,
101577408,75667100,Jasmine Lim,Mar 3,Too bad Josephine Teo place not big enough. Otherwise confirm safer. 🙂
101577408,75667100,Lim Onn Sim,Mar 3,Good action.we really urgent need foreign workers now for renovation or site work
101577408,75667100,Aung Pyae Phyo,Mar 3,Breaking News  https://m.facebook.com/story.php?story_fbid=460943941766820&id=100035536546165
101577407,60417100,Vaani Dinesh,Mar 3,First place local manager and suppervisors to over see these workers so that safety abd security isnt overlooked and complacency doesn't set it. Getting these foreign workers to be trained in these areas must be stopped.
101577407,60417100,Barry Good,Mar 3,"It's not about the quality of wshos, it's the company's management. All bosses just wants profits. And compliance only. Nothing goes beyond legal requirements. The safety training framework is in place, it's just the bosses mindset leads to cutting corners and safety lapses. Limited resources provided for safety implementation."
101577407,60417100,Rata Atar,Mar 3,"The only way to minimize or prevent accident, MOM Safety Official should inspect surprisingly any worksite whether construction or companies without informing of their visit"
101577407,60417100,Water Tay,Mar 3,"What about looking at the tender process and how contracts are awarded? If you choose the cheapest quote, chances are it is a corner-cutting company; which includes safety."
101577407,60417100,Gabriel Chia,Mar 3,Safety is everyone's business. Learn and implement industry best safety practices to cut down on harzards within the facility.
101577407,60417100,Peter Tan,Mar 3,Everyone is responsible for their own safety do not depend on others to take care of you not the safety supervisor either you yourself are the only one to do so.
101577407,60417100,Vinoth Vinoth,Mar 3,Many foreign workers are depressed about not being able to meet family. It may cause various distractions during work.
101577407,60417100,Joel R Joel,Mar 3,Those Foreigners who are in safety profession are not considered for PR approval. We do not need safety guys we need more Engineers
101577407,60417100,Penny Teh,Mar 3,Of course safety is a must very important
101577407,60417100,Joel R Joel,Mar 3,"Remove the post for safety personnel like all other developed country, then the company will take greater responsibility"
101577407,60417100,Mansa PJ,Mar 3,Definitely not. It is very necessary to improve to quality of safety personnel. Law say project sum less than 10mn no need a safety officer. Who need to see the safety ? Is he competent enough ? The mindset of money before safety is always bad. Safety only have to power to advise and implement the system. Management (who controls the money ) is still responsible for providing resources and help to implement the control measures. Safety department should be independent to carry out the works. Lucky my company mgmt very supportive to safety issues. 
101577407,60417100,Freesia Lim,Mar 3,"Since PA P want to replace locals in these jobs as Site Supervisors and QA, then why fret over it now?  PAP also made manufacturing a sunset industry 15 years ago,  even their WAYANG also cannot undo their own mistakes.  unless the old uncles can get back their same job with same pay equivalent to year 2005. "
101577407,60417100,Happy Tan,Mar 3,"Please be more realistic,  can a foreign safety officer eg from India or bangalesh,  effective control a bunch of local workers or true Singaporean?"
101577407,60417100,Maureen Tan,Mar 4,Reactive as always! All sleeping until awaken by accident. Why do we operate like that? Many yo-kar 🦵🦵 in comforting aircon office & collecting fat pay. Tsk! Tsk! Too many for-eigners on the job.
101577407,60417100,Lim Hl,Mar 3,One downside of awarding contract to lowest bidder - mandate safety to be a condition when awarding contract
101577407,60417100,Wong Yking,Mar 3,Management should be the first peeson responsible for workplace safety...they should stop any work that are unsafe conditions.
101577407,60417100,Wee Kuah,Mar 3,Ground safety officers are supposed to be answerable to a safety committee within the company made up of management staffs and independent safety councilor engaged by the company.
101577407,60417100,Jashim Uddin Khan,Mar 3,"Last 10 years i working in shipyard and since 2012 to 2015  i was occupied  as a heavy equipment welder during this season  I don't know why my company offered  me do the supervisor course first time i reject this offer because i think i have to learn many things for being a leader if i can't lead my worker properly i can't show my face to my boss and if i can't keep them safe i can't answer to their family and i can't answer myself. In 2014 again my company offer me to participate shipyard supervisor safety course SSSC This time i can't say no than i had completed  my SSSC and in 2016 i had completed my Risk Management Course  Than my Company  appointed me as a supervisior,  last five years we don't have a single accident or incident report, in my supervising season i have worked with a lots of guys and i know everyone has a different personality and work ability so as a supervisior i think every supervisor should adjust them with personality of their guys, and  Before starting any job must ask them first that  how they want to start the job and what's the safest way to complete a job if  the supervisor think their guys ideas are correct and safe, let them do if not correct give them proper knowledge and show them the safest way and of course a supervisor should keep enough knowledge to read their guys mind during work and focus on their physical condition it's may help to reduce accident and find out the competent person for a job and a serious issue is every supervisor should respect their worker and be loyal with them and order with respect so that they will accept your order from their mind and this thing will help,  productivity, saving  man hours, and reduce productive cost."
101577407,60417100,Richard Tan,Mar 3,Anyone who work in construction know safety talk only
101577407,60417100,Poo Hee Kwee,Mar 3,Any accident who going to support ur family .
101577407,60417100,Jerome Ong,Mar 3,How about breaking the shackles of captivity of our foreign workers from the dormitories as a start? They deserve better.
101577407,60417100,Su Wei Zhi Jonathan,Mar 4,Depends on their motivation too
101577297,80907100,Jacklyn Ng,Feb 27,"And how do you determine and measure the ability to integrate???? There are no tests on SG history, culture and heritage for potential immigrants unlike some countries out there."
